date,measure,horizon,value
1961-06-01,Cleveland median,12m,0.2346684849504399
1961-07-01,Cleveland median,12m,0.2346684849504399
1961-08-01,Cleveland median,12m,0.06805565679799397
1961-09-01,Cleveland median,12m,0.061001158690343615
1961-10-01,Cleveland median,12m,0.06499385500169375
1961-11-01,Cleveland median,12m,0.06499385500169375
1961-12-01,Cleveland median,12m,0.03900803864715918
1962-01-01,Cleveland median,12m,0.03039215646314375
1962-02-01,Cleveland median,12m,0.2259284482467594
1962-03-01,Cleveland median,12m,0.24340920667496047
1962-04-01,Cleveland median,12m,0.42125233645191607
1962-05-01,Cleveland median,12m,0.41363543321037977
1962-06-01,Cleveland median,12m,0.41363543321037977
1962-07-01,Cleveland median,12m,0.41363543321037977
1962-08-01,Cleveland median,12m,0.40252732058456697
1962-09-01,Cleveland median,12m,0.41099939275743846
1962-10-01,Cleveland median,12m,0.4051911622771076
1962-11-01,Cleveland median,12m,0.4051911622771076
1962-12-01,Cleveland median,12m,0.4019804564967755
1963-01-01,Cleveland median,12m,0.4019804564967755
1963-02-01,Cleveland median,12m,0.2949702329936743
1963-03-01,Cleveland median,12m,0.28105259382906755
1963-04-01,Cleveland median,12m,0.10345775373623578
1963-05-01,Cleveland median,12m,0.10345775373623578
1963-06-01,Cleveland median,12m,0.305938582232157
1963-07-01,Cleveland median,12m,0.305938582232157
1963-08-01,Cleveland median,12m,0.305938582232157
1963-09-01,Cleveland median,12m,0.2974753744543701
1963-10-01,Cleveland median,12m,0.2947103019383279
1963-11-01,Cleveland median,12m,0.48741392881126444
1963-12-01,Cleveland median,12m,0.48741392881126444
1964-01-01,Cleveland median,12m,0.4928897837471746
1964-02-01,Cleveland median,12m,0.44644603764585344
1964-03-01,Cleveland median,12m,0.4751647776646495
1964-04-01,Cleveland median,12m,0.4751647776646495
1964-05-01,Cleveland median,12m,0.4751647776646495
1964-06-01,Cleveland median,12m,0.2723423436691963
1964-07-01,Cleveland median,12m,0.2723423436691963
1964-08-01,Cleveland median,12m,0.2723423436691963
1964-09-01,Cleveland median,12m,0.2723423436691963
1964-10-01,Cleveland median,12m,0.2723423436691963
1964-11-01,Cleveland median,12m,0.0800511572489837
1964-12-01,Cleveland median,12m,0.08475383568598005
1965-01-01,Cleveland median,12m,0.0838685909176462
1965-02-01,Cleveland median,12m,0.13662082960266275
1965-03-01,Cleveland median,12m,0.10643868834516734
1965-04-01,Cleveland median,12m,0.10643868834516734
1965-05-01,Cleveland median,12m,0.15885729742399768
1965-06-01,Cleveland median,12m,0.16737203493122355
1965-07-01,Cleveland median,12m,0.17664335777785034
1965-08-01,Cleveland median,12m,0.17664335777785034
1965-09-01,Cleveland median,12m,0.19308057877345242
1965-10-01,Cleveland median,12m,0.19590236266338046
1965-11-01,Cleveland median,12m,0.198234560940036
1965-12-01,Cleveland median,12m,0.3750015305562071
1966-01-01,Cleveland median,12m,0.6017096517229259
1966-02-01,Cleveland median,12m,0.7038560535990612
1966-03-01,Cleveland median,12m,0.9278038398659705
1966-04-01,Cleveland median,12m,0.9306405638840332
1966-05-01,Cleveland median,12m,1.2288194929550356
1966-06-01,Cleveland median,12m,1.3304401771439212
1966-07-01,Cleveland median,12m,1.5271896243808314
1966-08-01,Cleveland median,12m,1.7452030807926011
1966-09-01,Cleveland median,12m,1.9229951616640317
1966-10-01,Cleveland median,12m,2.2654066062663514
1966-11-01,Cleveland median,12m,2.6083001241261172
1966-12-01,Cleveland median,12m,2.5953653348084416
1967-01-01,Cleveland median,12m,2.5819096019666476
1967-02-01,Cleveland median,12m,2.621198456702012
1967-03-01,Cleveland median,12m,2.6608619447365367
1967-04-01,Cleveland median,12m,2.66251958307131
1967-05-01,Cleveland median,12m,2.5171685694569845
1967-06-01,Cleveland median,12m,2.60106787900809
1967-07-01,Cleveland median,12m,2.6899198145122982
1967-08-01,Cleveland median,12m,2.7476889490290812
1967-09-01,Cleveland median,12m,2.7937990374842903
1967-10-01,Cleveland median,12m,2.786790431980246
1967-11-01,Cleveland median,12m,2.7617826864315242
1967-12-01,Cleveland median,12m,2.853736377752525
1968-01-01,Cleveland median,12m,2.895833760657207
1968-02-01,Cleveland median,12m,3.0306782911353913
1968-03-01,Cleveland median,12m,3.143174172812513
1968-04-01,Cleveland median,12m,3.4018977177365572
1968-05-01,Cleveland median,12m,3.5530860707403855
1968-06-01,Cleveland median,12m,3.744104072393384
1968-07-01,Cleveland median,12m,3.8232230178640636
1968-08-01,Cleveland median,12m,3.8149131552931426
1968-09-01,Cleveland median,12m,3.9406364616147993
1968-10-01,Cleveland median,12m,3.975584132289667
1968-11-01,Cleveland median,12m,4.035971584600029
1968-12-01,Cleveland median,12m,4.160419084164646
1969-01-01,Cleveland median,12m,4.271722115837395
1969-02-01,Cleveland median,12m,4.266657899538817
1969-03-01,Cleveland median,12m,4.14382677491425
1969-04-01,Cleveland median,12m,4.260313770155588
1969-05-01,Cleveland median,12m,4.281705974786498
1969-06-01,Cleveland median,12m,4.249561205005992
1969-07-01,Cleveland median,12m,4.238453686044452
1969-08-01,Cleveland median,12m,4.433335763712254
1969-09-01,Cleveland median,12m,4.395725953629137
1969-10-01,Cleveland median,12m,4.38947284900022
1969-11-01,Cleveland median,12m,4.37705122753298
1969-12-01,Cleveland median,12m,4.356454961008671
1970-01-01,Cleveland median,12m,4.354128820841119
1970-02-01,Cleveland median,12m,4.347968106269073
1970-03-01,Cleveland median,12m,4.445067481887444
1970-04-01,Cleveland median,12m,4.463300143214632
1970-05-01,Cleveland median,12m,4.47179990793658
1970-06-01,Cleveland median,12m,4.471084756517474
1970-07-01,Cleveland median,12m,4.464369928573908
1970-08-01,Cleveland median,12m,4.358090017163141
1970-09-01,Cleveland median,12m,4.362001109609803
1970-10-01,Cleveland median,12m,4.35708234603871
1970-11-01,Cleveland median,12m,4.391927441899091
1970-12-01,Cleveland median,12m,4.37535626230936
1971-01-01,Cleveland median,12m,4.519714495929916
1971-02-01,Cleveland median,12m,4.496619949415015
1971-03-01,Cleveland median,12m,4.414767379697948
1971-04-01,Cleveland median,12m,4.285867692719703
1971-05-01,Cleveland median,12m,4.2329443242555165
1971-06-01,Cleveland median,12m,4.2280542977215285
1971-07-01,Cleveland median,12m,4.2113417238883954
1971-08-01,Cleveland median,12m,4.176605173275849
1971-09-01,Cleveland median,12m,4.182833031335553
1971-10-01,Cleveland median,12m,4.098594815582568
1971-11-01,Cleveland median,12m,3.7487790845317948
1971-12-01,Cleveland median,12m,3.611417737256173
1972-01-01,Cleveland median,12m,3.377148609786196
1972-02-01,Cleveland median,12m,3.3252385112625626
1972-03-01,Cleveland median,12m,3.321351439987419
1972-04-01,Cleveland median,12m,3.3113174711957294
1972-05-01,Cleveland median,12m,3.161804970118376
1972-06-01,Cleveland median,12m,3.0099142210521235
1972-07-01,Cleveland median,12m,2.8947529264046423
1972-08-01,Cleveland median,12m,2.858261195547551
1972-09-01,Cleveland median,12m,2.8403204775619084
1972-10-01,Cleveland median,12m,2.8870196333458775
1972-11-01,Cleveland median,12m,3.074852783909532
1972-12-01,Cleveland median,12m,3.1807718495086235
1973-01-01,Cleveland median,12m,3.2037947296578384
1973-02-01,Cleveland median,12m,3.1489289835881618
1973-03-01,Cleveland median,12m,3.2117615009404465
1973-04-01,Cleveland median,12m,3.2990923975697584
1973-05-01,Cleveland median,12m,3.677427692567159
1973-06-01,Cleveland median,12m,3.9116655186202998
1973-07-01,Cleveland median,12m,4.130318021999058
1973-08-01,Cleveland median,12m,4.085698792832337
1973-09-01,Cleveland median,12m,4.229904894355974
1973-10-01,Cleveland median,12m,4.216056896350429
1973-11-01,Cleveland median,12m,4.317455000075321
1973-12-01,Cleveland median,12m,4.431007969157719
1974-01-01,Cleveland median,12m,4.743759920698665
1974-02-01,Cleveland median,12m,5.091049292092631
1974-03-01,Cleveland median,12m,5.414967505277679
1974-04-01,Cleveland median,12m,5.807440701767397
1974-05-01,Cleveland median,12m,5.883748396549615
1974-06-01,Cleveland median,12m,6.417812131082989
1974-07-01,Cleveland median,12m,6.675651958672857
1974-08-01,Cleveland median,12m,7.158930783893358
1974-09-01,Cleveland median,12m,7.743183777249607
1974-10-01,Cleveland median,12m,8.268882950285427
1974-11-01,Cleveland median,12m,8.68563189411875
1974-12-01,Cleveland median,12m,8.856661524366526
1975-01-01,Cleveland median,12m,8.845225919753519
1975-02-01,Cleveland median,12m,9.002236550499143
1975-03-01,Cleveland median,12m,8.933362686172375
1975-04-01,Cleveland median,12m,8.509517562046387
1975-05-01,Cleveland median,12m,8.41145988335834
1975-06-01,Cleveland median,12m,7.81756676045251
1975-07-01,Cleveland median,12m,7.605287753634005
1975-08-01,Cleveland median,12m,7.463453413381016
1975-09-01,Cleveland median,12m,6.818469740202571
1975-10-01,Cleveland median,12m,6.556087024258073
1975-11-01,Cleveland median,12m,6.4902883221811924
1975-12-01,Cleveland median,12m,6.454273480556272
1976-01-01,Cleveland median,12m,6.400087659201548
1976-02-01,Cleveland median,12m,6.113705963580762
1976-03-01,Cleveland median,12m,6.0286993003972444
1976-04-01,Cleveland median,12m,6.066705442241416
1976-05-01,Cleveland median,12m,5.805048096833465
1976-06-01,Cleveland median,12m,5.966524450126154
1976-07-01,Cleveland median,12m,5.968590422291897
1976-08-01,Cleveland median,12m,5.8868005851464345
1976-09-01,Cleveland median,12m,6.105103403674472
1976-10-01,Cleveland median,12m,6.067933371957213
1976-11-01,Cleveland median,12m,5.889517076988082
1976-12-01,Cleveland median,12m,5.847862345877375
1977-01-01,Cleveland median,12m,5.759015869661388
1977-02-01,Cleveland median,12m,5.9648092689632115
1977-03-01,Cleveland median,12m,6.143851598062655
1977-04-01,Cleveland median,12m,6.3840358643307615
1977-05-01,Cleveland median,12m,6.5791335159367526
1977-06-01,Cleveland median,12m,6.562126768064491
1977-07-01,Cleveland median,12m,6.638891463834606
1977-08-01,Cleveland median,12m,6.63499657056128
1977-09-01,Cleveland median,12m,6.550389961380065
1977-10-01,Cleveland median,12m,6.458474972186634
1977-11-01,Cleveland median,12m,6.41709012816396
1977-12-01,Cleveland median,12m,6.539045916163677
1978-01-01,Cleveland median,12m,6.554561321023322
1978-02-01,Cleveland median,12m,6.37591989073123
1978-03-01,Cleveland median,12m,6.1615724220294155
1978-04-01,Cleveland median,12m,6.096702581242619
1978-05-01,Cleveland median,12m,6.204827960709114
1978-06-01,Cleveland median,12m,6.389988673119462
1978-07-01,Cleveland median,12m,6.303122882635037
1978-08-01,Cleveland median,12m,6.3669954093763526
1978-09-01,Cleveland median,12m,6.375149263267388
1978-10-01,Cleveland median,12m,6.616311359460458
1978-11-01,Cleveland median,12m,6.883278559775108
1978-12-01,Cleveland median,12m,6.920816054099821
1979-01-01,Cleveland median,12m,7.009529033587447
1979-02-01,Cleveland median,12m,7.20829604466271
1979-03-01,Cleveland median,12m,7.481790309435765
1979-04-01,Cleveland median,12m,7.572147396058959
1979-05-01,Cleveland median,12m,7.500318287618435
1979-06-01,Cleveland median,12m,7.6344054888748625
1979-07-01,Cleveland median,12m,7.806745474252974
1979-08-01,Cleveland median,12m,7.90581321505015
1979-09-01,Cleveland median,12m,8.168432919409007
1979-10-01,Cleveland median,12m,8.254799913203058
1979-11-01,Cleveland median,12m,8.423151761975255
1979-12-01,Cleveland median,12m,8.43400978141644
1980-01-01,Cleveland median,12m,8.542603818972294
1980-02-01,Cleveland median,12m,8.768706207915876
1980-03-01,Cleveland median,12m,8.888635883111483
1980-04-01,Cleveland median,12m,9.087151372834
1980-05-01,Cleveland median,12m,9.202730474740783
1980-06-01,Cleveland median,12m,9.157728518505802
1980-07-01,Cleveland median,12m,9.316227367265316
1980-08-01,Cleveland median,12m,9.255737152836607
1980-09-01,Cleveland median,12m,9.181253408886313
1980-10-01,Cleveland median,12m,9.27264258579019
1980-11-01,Cleveland median,12m,9.14957946584154
1980-12-01,Cleveland median,12m,9.225436782496299
1981-01-01,Cleveland median,12m,9.308249197934138
1981-02-01,Cleveland median,12m,9.213651325808137
1981-03-01,Cleveland median,12m,9.161874506653245
1981-04-01,Cleveland median,12m,9.044763347463114
1981-05-01,Cleveland median,12m,9.088448006434003
1981-06-01,Cleveland median,12m,8.848398484311781
1981-07-01,Cleveland median,12m,8.57981762845752
1981-08-01,Cleveland median,12m,8.684086779752963
1981-09-01,Cleveland median,12m,8.58818177213112
1981-10-01,Cleveland median,12m,8.444168710142819
1981-11-01,Cleveland median,12m,8.211004375235076
1981-12-01,Cleveland median,12m,7.981216841561833
1982-01-01,Cleveland median,12m,7.721599098261556
1982-02-01,Cleveland median,12m,7.426232483389694
1982-03-01,Cleveland median,12m,6.977415752564764
1982-04-01,Cleveland median,12m,6.79878739144093
1982-05-01,Cleveland median,12m,6.4253397911898436
1982-06-01,Cleveland median,12m,6.385744775450353
1982-07-01,Cleveland median,12m,6.373413942259454
1982-08-01,Cleveland median,12m,6.315620800255406
1982-09-01,Cleveland median,12m,6.092050073823008
1982-10-01,Cleveland median,12m,5.789524959126413
1982-11-01,Cleveland median,12m,5.75962976722908
1982-12-01,Cleveland median,12m,5.516830871651335
1983-01-01,Cleveland median,12m,5.339393731741993
1983-02-01,Cleveland median,12m,5.32084562085251
1983-03-01,Cleveland median,12m,5.299404899385229
1983-04-01,Cleveland median,12m,4.967682790432693
1983-05-01,Cleveland median,12m,5.16903840863161
1983-06-01,Cleveland median,12m,4.883306315852187
1983-07-01,Cleveland median,12m,4.663843055442962
1983-08-01,Cleveland median,12m,4.420728201809676
1983-09-01,Cleveland median,12m,4.305259271512885
1983-10-01,Cleveland median,12m,4.294553489636033
1983-11-01,Cleveland median,12m,4.024847922363639
1983-12-01,Cleveland median,12m,4.160271137362259
1984-01-01,Cleveland median,12m,4.088222612689996
1984-02-01,Cleveland median,12m,3.9948957689899256
1984-03-01,Cleveland median,12m,4.078545283620394
1984-04-01,Cleveland median,12m,4.273474619156237
1984-05-01,Cleveland median,12m,4.226682643083457
1984-06-01,Cleveland median,12m,4.212453549356443
1984-07-01,Cleveland median,12m,4.2704910863323065
1984-08-01,Cleveland median,12m,4.348527790527279
1984-09-01,Cleveland median,12m,4.408177416575643
1984-10-01,Cleveland median,12m,4.432798123990334
1984-11-01,Cleveland median,12m,4.504019165924289
1984-12-01,Cleveland median,12m,4.339870954362723
1985-01-01,Cleveland median,12m,4.565203998808798
1985-02-01,Cleveland median,12m,4.482871824088641
1985-03-01,Cleveland median,12m,4.532177193682907
1985-04-01,Cleveland median,12m,4.4985797426493335
1985-05-01,Cleveland median,12m,4.254158585460122
1985-06-01,Cleveland median,12m,4.379915605014495
1985-07-01,Cleveland median,12m,4.405584312536437
1985-08-01,Cleveland median,12m,4.129638180177175
1985-09-01,Cleveland median,12m,4.11905876907368
1985-10-01,Cleveland median,12m,3.9904478113265807
1985-11-01,Cleveland median,12m,3.9522613927285732
1985-12-01,Cleveland median,12m,3.956873058260757
1986-01-01,Cleveland median,12m,3.873389414538919
1986-02-01,Cleveland median,12m,3.959164274484128
1986-03-01,Cleveland median,12m,3.753556774940492
1986-04-01,Cleveland median,12m,3.633003166282278
1986-05-01,Cleveland median,12m,3.781075251550159
1986-06-01,Cleveland median,12m,3.6407561193909643
1986-07-01,Cleveland median,12m,3.623155743683548
1986-08-01,Cleveland median,12m,3.6879244012257617
1986-09-01,Cleveland median,12m,3.6314820790569025
1986-10-01,Cleveland median,12m,3.6853242616893045
1986-11-01,Cleveland median,12m,3.8559392691365657
1986-12-01,Cleveland median,12m,3.8647991084987066
1987-01-01,Cleveland median,12m,3.7924640133675247
1987-02-01,Cleveland median,12m,3.8027301567272964
1987-03-01,Cleveland median,12m,3.86879774795712
1987-04-01,Cleveland median,12m,4.01256901327347
1987-05-01,Cleveland median,12m,4.165565836564689
1987-06-01,Cleveland median,12m,4.270277548175416
1987-07-01,Cleveland median,12m,4.204509567433945
1987-08-01,Cleveland median,12m,4.239800006607508
1987-09-01,Cleveland median,12m,4.458928484455682
1987-10-01,Cleveland median,12m,4.408514757412574
1987-11-01,Cleveland median,12m,4.324439516400247
1987-12-01,Cleveland median,12m,4.328828847050414
1988-01-01,Cleveland median,12m,4.254441107917439
1988-02-01,Cleveland median,12m,4.3111788157114805
1988-03-01,Cleveland median,12m,4.301021301989261
1988-04-01,Cleveland median,12m,4.28381347209319
1988-05-01,Cleveland median,12m,4.148537164008359
1988-06-01,Cleveland median,12m,4.116824010000086
1988-07-01,Cleveland median,12m,4.2140644817293405
1988-08-01,Cleveland median,12m,4.37043650822595
1988-09-01,Cleveland median,12m,4.227257965848374
1988-10-01,Cleveland median,12m,4.36276728023417
1988-11-01,Cleveland median,12m,4.312466710762974
1988-12-01,Cleveland median,12m,4.343130687120889
1989-01-01,Cleveland median,12m,4.392709574654208
1989-02-01,Cleveland median,12m,4.380368996634809
1989-03-01,Cleveland median,12m,4.387799844524287
1989-04-01,Cleveland median,12m,4.361683517672721
1989-05-01,Cleveland median,12m,4.373900138681108
1989-06-01,Cleveland median,12m,4.508262761191761
1989-07-01,Cleveland median,12m,4.373627072155428
1989-08-01,Cleveland median,12m,4.317161320756058
1989-09-01,Cleveland median,12m,4.301109637706801
1989-10-01,Cleveland median,12m,4.212890628360766
1989-11-01,Cleveland median,12m,4.402981745822387
1989-12-01,Cleveland median,12m,4.416511950420721
1990-01-01,Cleveland median,12m,4.482981469671254
1990-02-01,Cleveland median,12m,4.410336932014225
1990-03-01,Cleveland median,12m,4.451685565664221
1990-04-01,Cleveland median,12m,4.639636579507989
1990-05-01,Cleveland median,12m,4.6034508604668956
1990-06-01,Cleveland median,12m,4.437303463932096
1990-07-01,Cleveland median,12m,4.6308093709657605
1990-08-01,Cleveland median,12m,4.625641769881206
1990-09-01,Cleveland median,12m,4.71530125370796
1990-10-01,Cleveland median,12m,4.725028362385131
1990-11-01,Cleveland median,12m,4.55305549307834
1990-12-01,Cleveland median,12m,4.474487106280223
1991-01-01,Cleveland median,12m,4.43386833315107
