date,measure,value
2010-03-01,Cleveland median,1.46658272334858
2010-03-01,Dallas trimmed mean,1.1375904962712866
2010-04-01,Headline PCE,2.2821224304887124
2010-04-01,Core PCE,1.6029746856967932
2010-04-01,Cleveland median,1.3498412851492816
2010-04-01,Dallas trimmed mean,1.0499004984040994
2010-05-01,Headline PCE,2.2084695713170674
2010-05-01,Core PCE,1.6368558773887258
2010-05-01,Cleveland median,1.2848730073007602
2010-05-01,Dallas trimmed mean,0.9937097735819691
2010-06-01,Headline PCE,1.5622188231059937
2010-06-01,Core PCE,1.5555706398769047
2010-06-01,Cleveland median,1.17557008505689
2010-06-01,Dallas trimmed mean,0.9290000640894647
2010-07-01,Headline PCE,1.6373900721981158
2010-07-01,Core PCE,1.470588235294116
2010-07-01,Cleveland median,1.1129493570902156
2010-07-01,Dallas trimmed mean,0.8683207512436724
2010-08-01,Headline PCE,1.4823951558645234
2010-08-01,Core PCE,1.417623223738417
2010-08-01,Cleveland median,1.131120336883157
2010-08-01,Dallas trimmed mean,0.9130476635466067
2010-09-01,Headline PCE,1.4195512964041228
2010-09-01,Core PCE,1.2968283476987352
2010-09-01,Cleveland median,1.203501580691423
2010-09-01,Dallas trimmed mean,0.9077318696637349
2010-10-01,Headline PCE,1.358419861035216
2010-10-01,Core PCE,1.078781347522522
2010-10-01,Cleveland median,1.2633194602719016
2010-10-01,Dallas trimmed mean,0.9588951247921926
2010-11-01,Headline PCE,1.3071968137772956
2010-11-01,Core PCE,1.1215791834903683
2010-11-01,Cleveland median,1.0420441475008602
2010-11-01,Dallas trimmed mean,0.8528704850209579
2010-12-01,Headline PCE,1.4776681973337418
2010-12-01,Core PCE,1.0567483975077323
2010-12-01,Cleveland median,0.9702855977964191
2010-12-01,Dallas trimmed mean,0.8969677984561315
2011-01-01,Headline PCE,1.5598650927487512
2011-01-01,Core PCE,1.1234446334258337
2011-01-01,Cleveland median,1.012710450326722
2011-01-01,Dallas trimmed mean,0.9259538597775219
2011-02-01,Headline PCE,1.8450307320212005
2011-02-01,Core PCE,1.2119043892404306
2011-02-01,Cleveland median,1.1420647409569682
2011-02-01,Dallas trimmed mean,1.0431889321681638
2011-03-01,Headline PCE,2.110546083025895
2011-03-01,Core PCE,1.214570379218344
2011-03-01,Cleveland median,1.2536976190086193
2011-03-01,Dallas trimmed mean,1.200855333053255
2011-04-01,Headline PCE,2.4880965563060613
2011-04-01,Core PCE,1.3947001394700038
2011-04-01,Cleveland median,1.3867502801113005
2011-04-01,Dallas trimmed mean,1.3335422473625016
2011-05-01,Headline PCE,2.766247135788504
2011-05-01,Core PCE,1.523561143060931
2011-05-01,Cleveland median,1.5000819721201282
2011-05-01,Dallas trimmed mean,1.4604720815830916
2011-06-01,Headline PCE,2.78845195512784
2011-06-01,Core PCE,1.5863290518787636
2011-06-01,Cleveland median,1.6465939685838435
2011-06-01,Dallas trimmed mean,1.591931324925568
2011-07-01,Headline PCE,2.8756998384562564
2011-07-01,Core PCE,1.7344517595160767
2011-07-01,Cleveland median,1.7149043050508368
2011-07-01,Dallas trimmed mean,1.6478307276571798
2011-08-01,Headline PCE,2.9767297960266177
2011-08-01,Core PCE,1.8396305158310469
2011-08-01,Cleveland median,1.8464839329219558
2011-08-01,Dallas trimmed mean,1.728336517574931
2011-09-01,Headline PCE,3.019030377958302
2011-09-01,Core PCE,1.8508219696126815
2011-09-01,Cleveland median,1.8967697895360516
2011-09-01,Dallas trimmed mean,1.8173551951093998
2011-10-01,Headline PCE,2.693632332390706
2011-10-01,Core PCE,1.7447219661717241
2011-10-01,Cleveland median,1.9420439210107787
2011-10-01,Dallas trimmed mean,1.8707400014856859
2011-11-01,Headline PCE,2.699259844940812
2011-11-01,Core PCE,1.8278615794143889
2011-11-01,Cleveland median,2.050794655422635
2011-11-01,Dallas trimmed mean,1.962263580958151
2011-12-01,Headline PCE,2.526624884954188
2011-12-01,Core PCE,1.974960911076849
2011-12-01,Cleveland median,2.0955203082574343
2011-12-01,Dallas trimmed mean,2.017081556250332
2012-01-01,Headline PCE,2.5693124467457693
2012-01-01,Core PCE,2.061479219227209
2012-01-01,Cleveland median,2.1931114821999387
2012-01-01,Dallas trimmed mean,2.098247030460044
2012-02-01,Headline PCE,2.513154024641338
2012-02-01,Core PCE,2.0258477852645598
2012-02-01,Cleveland median,2.1813206912473646
2012-02-01,Dallas trimmed mean,2.1243860179792904
2012-03-01,Headline PCE,2.298027472169778
2012-03-01,Core PCE,2.0448454233624034
2012-03-01,Cleveland median,2.158040098268984
2012-03-01,Dallas trimmed mean,2.053837062523826
2012-04-01,Headline PCE,1.9998487418563684
2012-04-01,Core PCE,1.9653370013755165
2012-04-01,Cleveland median,2.1620870727089283
2012-04-01,Dallas trimmed mean,2.034227757589747
2012-05-01,Headline PCE,1.5769404769598907
2012-05-01,Core PCE,1.8267446838875543
2012-05-01,Cleveland median,2.157698973787177
2012-05-01,Dallas trimmed mean,1.9927546376660388
2012-06-01,Headline PCE,1.5460196726963176
2012-06-01,Core PCE,1.8192584794552147
2012-06-01,Cleveland median,2.0782692815412673
2012-06-01,Dallas trimmed mean,1.9414509439936296
2012-07-01,Headline PCE,1.4100261354958548
2012-07-01,Core PCE,1.773865054858419
2012-07-01,Cleveland median,2.027954856776404
2012-07-01,Dallas trimmed mean,1.904322159103387
2012-08-01,Headline PCE,1.5118674621228365
2012-08-01,Core PCE,1.6359225422913966
2012-08-01,Cleveland median,2.0127921967724234
2012-08-01,Dallas trimmed mean,1.8735554959828704
2012-09-01,Headline PCE,1.6779710051753511
2012-09-01,Core PCE,1.6916020530741491
2012-09-01,Cleveland median,1.9995963240846208
2012-09-01,Dallas trimmed mean,1.8195513025476657
2012-10-01,Headline PCE,1.976877497883848
2012-10-01,Core PCE,1.889449210819322
2012-10-01,Cleveland median,2.0133794901284148
2012-10-01,Dallas trimmed mean,1.816571009261537
2012-11-01,Headline PCE,1.6991017964071773
2012-11-01,Core PCE,1.7830690135935754
2012-11-01,Cleveland median,2.0000839066571103
2012-11-01,Dallas trimmed mean,1.7935785024045572
2012-12-01,Headline PCE,1.6243828413875576
2012-12-01,Core PCE,1.6898651587646754
2012-12-01,Cleveland median,1.9903168000120104
2012-12-01,Dallas trimmed mean,1.7124963405702402
2013-01-01,Headline PCE,1.470807506336925
2013-01-01,Core PCE,1.5915867078657726
2013-01-01,Cleveland median,1.9560929177581556
2013-01-01,Dallas trimmed mean,1.63823658646389
2013-02-01,Headline PCE,1.6046076681118535
2013-02-01,Core PCE,1.560131653024996
2013-02-01,Cleveland median,1.9382586269629059
2013-02-01,Dallas trimmed mean,1.6035866936007466
2013-03-01,Headline PCE,1.2769929150227028
2013-03-01,Core PCE,1.4807449119659424
2013-03-01,Cleveland median,2.006237353041996
2013-03-01,Dallas trimmed mean,1.648809954833581
2013-04-01,Headline PCE,1.0412253198881558
2013-04-01,Core PCE,1.377062626131817
2013-04-01,Cleveland median,1.9748189951631616
2013-04-01,Dallas trimmed mean,1.592901818510768
2013-05-01,Headline PCE,1.2290301372187287
2013-05-01,Core PCE,1.3929168238908858
2013-05-01,Cleveland median,1.9178482339548424
2013-05-01,Dallas trimmed mean,1.444174653173505
2013-06-01,Headline PCE,1.5055063976064673
2013-06-01,Core PCE,1.4636510500807987
2013-06-01,Cleveland median,1.9740663467565014
2013-06-01,Dallas trimmed mean,1.4236641369354714
2013-07-01,Headline PCE,1.595112845749199
2013-07-01,Core PCE,1.4879607514040316
2013-07-01,Cleveland median,2.0732347490058203
2013-07-01,Dallas trimmed mean,1.52892371798103
2013-08-01,Headline PCE,1.4047883304264985
2013-08-01,Core PCE,1.5332509004892074
2013-08-01,Cleveland median,2.070663762038947
2013-08-01,Dallas trimmed mean,1.5641687379228415
2013-09-01,Headline PCE,1.141285447820195
2013-09-01,Core PCE,1.5292260440941305
2013-09-01,Cleveland median,2.0364126977049324
2013-09-01,Dallas trimmed mean,1.5502355932960938
2013-10-01,Headline PCE,0.976106919957104
2013-10-01,Core PCE,1.4548181477315154
2013-10-01,Cleveland median,2.033713851415996
2013-10-01,Dallas trimmed mean,1.5426641972335489
2013-11-01,Headline PCE,1.19547046020881
2013-11-01,Core PCE,1.5142597249719216
2013-11-01,Cleveland median,2.0484270809377563
2013-11-01,Dallas trimmed mean,1.5647823875758746
2013-12-01,Headline PCE,1.3881001955959391
2013-12-01,Core PCE,1.547361892336994
2013-12-01,Cleveland median,2.1046238210057737
2013-12-01,Dallas trimmed mean,1.6400498446855494
2014-01-01,Headline PCE,1.4054054054054177
2014-01-01,Core PCE,1.4524615006990018
2014-01-01,Cleveland median,2.0962776724922065
2014-01-01,Dallas trimmed mean,1.6761716418958912
2014-02-01,Headline PCE,1.0939820528374327
2014-02-01,Core PCE,1.3901177975587586
2014-02-01,Cleveland median,2.1014327588966495
2014-02-01,Dallas trimmed mean,1.6425774427442974
2014-03-01,Headline PCE,1.3897034182305674
2014-03-01,Core PCE,1.4474230756941466
2014-03-01,Cleveland median,2.0336303034899714
2014-03-01,Dallas trimmed mean,1.574124890840551
2014-04-01,Headline PCE,1.6731138157687724
2014-04-01,Core PCE,1.571265848387739
2014-04-01,Cleveland median,2.031440001487624
2014-04-01,Dallas trimmed mean,1.5922507924780263
2014-05-01,Headline PCE,1.7661662878034008
2014-05-01,Core PCE,1.6236562569778954
2014-05-01,Cleveland median,2.111573586629916
2014-05-01,Dallas trimmed mean,1.7355381133546075
2014-06-01,Headline PCE,1.6514586142380807
2014-06-01,Core PCE,1.563544884246724
2014-06-01,Cleveland median,2.1041442247274063
2014-06-01,Dallas trimmed mean,1.7817691865108571
2014-07-01,Headline PCE,1.669241690329045
2014-07-01,Core PCE,1.6103213221809085
2014-07-01,Cleveland median,2.0943659643107253
2014-07-01,Dallas trimmed mean,1.7404066249897738
2014-08-01,Headline PCE,1.506243875998095
2014-08-01,Core PCE,1.5397485995065239
2014-08-01,Cleveland median,2.1533516398781387
2014-08-01,Dallas trimmed mean,1.7422383089752458
2014-09-01,Headline PCE,1.4972493123280657
2014-09-01,Core PCE,1.5548480585553648
2014-09-01,Cleveland median,2.132437840056795
2014-09-01,Dallas trimmed mean,1.6944856688901382
2014-10-01,Headline PCE,1.3329448612426233
2014-10-01,Core PCE,1.470914332175326
2014-10-01,Cleveland median,2.148451353926717
2014-10-01,Dallas trimmed mean,1.6944985728939912
2014-11-01,Headline PCE,1.0857594081832076
2014-11-01,Core PCE,1.3925785367910635
2014-11-01,Cleveland median,2.1712821532117346
2014-11-01,Dallas trimmed mean,1.6494897341289487
2014-12-01,Headline PCE,0.7322588005891362
2014-12-01,Core PCE,1.3563462895293696
2014-12-01,Cleveland median,2.190961152178957
2014-12-01,Dallas trimmed mean,1.6252658217262166
2015-01-01,Headline PCE,0.041401867224209354
2015-01-01,Core PCE,1.2097113523521301
2015-01-01,Cleveland median,2.17785950957321
2015-01-01,Dallas trimmed mean,1.6074948403902027
2015-02-01,Headline PCE,0.17070142768467633
2015-02-01,Core PCE,1.2774816263445103
2015-02-01,Cleveland median,2.1761035898724828
2015-02-01,Dallas trimmed mean,1.4829136293334386
2015-03-01,Headline PCE,0.1993492743892915
2015-03-01,Core PCE,1.2808398950131306
2015-03-01,Cleveland median,2.2571138521692404
2015-03-01,Dallas trimmed mean,1.5471263554946546
2015-04-01,Headline PCE,0.11032406404981998
2015-04-01,Core PCE,1.2943728841981823
2015-04-01,Cleveland median,2.227564498822204
2015-04-01,Dallas trimmed mean,1.544026248732095
2015-05-01,Headline PCE,0.1852862157349051
2015-05-01,Core PCE,1.247201121643954
2015-05-01,Cleveland median,2.273539786891021
2015-05-01,Dallas trimmed mean,1.58268353830411
2015-06-01,Headline PCE,0.27042867572208706
2015-06-01,Core PCE,1.2541543864049771
2015-06-01,Cleveland median,2.306163326434742
2015-06-01,Dallas trimmed mean,1.5438688000311203
2015-07-01,Headline PCE,0.21973282952222917
2015-07-01,Core PCE,1.1789500041732452
2015-07-01,Cleveland median,2.283576528432363
2015-07-01,Dallas trimmed mean,1.5442211673591686
2015-08-01,Headline PCE,0.23927130079380277
2015-08-01,Core PCE,1.2212546279397145
2015-08-01,Cleveland median,2.2737547141262127
2015-08-01,Dallas trimmed mean,1.5429766166038945
2015-09-01,Headline PCE,0.06569964994405098
2015-09-01,Core PCE,1.2321248164310958
2015-09-01,Cleveland median,2.2741168312182367
2015-09-01,Dallas trimmed mean,1.5469640945257055
2015-10-01,Headline PCE,0.095498233796107
2015-10-01,Core PCE,1.1779886779886652
2015-10-01,Cleveland median,2.2590371312381023
2015-10-01,Dallas trimmed mean,1.551496773251145
2015-11-01,Headline PCE,0.2538775426298372
2015-11-01,Core PCE,1.1967020513407078
2015-11-01,Cleveland median,2.180375462558075
2015-11-01,Dallas trimmed mean,1.5171283088527758
2015-12-01,Headline PCE,0.3459637561779232
2015-12-01,Core PCE,1.1917006929942175
2015-12-01,Cleveland median,2.118761351723947
2015-12-01,Dallas trimmed mean,1.4907456648620467
2016-01-01,Headline PCE,0.8711486332691862
2016-01-01,Core PCE,1.4062402560957707
2016-01-01,Cleveland median,2.1097393944864393
2016-01-01,Dallas trimmed mean,1.4552457836697812
2016-02-01,Headline PCE,0.640330493157748
2016-02-01,Core PCE,1.4658859681907046
2016-02-01,Cleveland median,2.1685620931566802
2016-02-01,Dallas trimmed mean,1.5807382667882877
2016-03-01,Headline PCE,0.6855104733630242
2016-03-01,Core PCE,1.4574479112677636
2016-03-01,Cleveland median,2.158412243735171
2016-03-01,Dallas trimmed mean,1.5664224299040512
2016-04-01,Headline PCE,0.9259068531526111
2016-04-01,Core PCE,1.519948679745056
2016-04-01,Cleveland median,2.2357605213655205
2016-04-01,Dallas trimmed mean,1.6059808869593155
2016-05-01,Headline PCE,0.8486853596638184
2016-05-01,Core PCE,1.5687328193787096
2016-05-01,Cleveland median,2.2214925202928697
2016-05-01,Dallas trimmed mean,1.6101771589210898
2016-06-01,Headline PCE,0.8296074490340004
2016-06-01,Core PCE,1.5524039553270939
2016-06-01,Cleveland median,2.2542829813092453
2016-06-01,Dallas trimmed mean,1.6739418844625646
2016-07-01,Headline PCE,0.7550842682239676
2016-07-01,Core PCE,1.5993318072140141
2016-07-01,Cleveland median,2.236291639866522
2016-07-01,Dallas trimmed mean,1.6581457880826918
2016-08-01,Headline PCE,0.8882104659263348
2016-08-01,Core PCE,1.6969584569733058
2016-08-01,Cleveland median,2.2364629195287904
2016-08-01,Dallas trimmed mean,1.6591686914121766
2016-09-01,Headline PCE,1.2197749212634648
2016-09-01,Core PCE,1.68525453722377
2016-09-01,Cleveland median,2.279646621540749
2016-09-01,Dallas trimmed mean,1.6964431526383947
2016-10-01,Headline PCE,1.4270032930845105
2016-10-01,Core PCE,1.7824083597317752
2016-10-01,Cleveland median,2.2719995045532357
2016-10-01,Dallas trimmed mean,1.7258359889816433
2016-11-01,Headline PCE,1.3974040886628956
2016-11-01,Core PCE,1.7188591624542937
2016-11-01,Cleveland median,2.2963959212765133
2016-11-01,Dallas trimmed mean,1.8148678248896886
2016-12-01,Headline PCE,1.65715810211789
2016-12-01,Core PCE,1.770093227647962
2016-12-01,Cleveland median,2.2638446299692276
2016-12-01,Dallas trimmed mean,1.8157993632099902
2017-01-01,Headline PCE,2.0052104701731253
2017-01-01,Core PCE,1.8633349390675136
2017-01-01,Cleveland median,2.308665431541627
2017-01-01,Dallas trimmed mean,1.8725128952535215
2017-02-01,Headline PCE,2.1971368464262184
2017-02-01,Core PCE,1.8672751084554307
2017-02-01,Cleveland median,2.314435108289942
2017-02-01,Dallas trimmed mean,1.925105328722367
2017-03-01,Headline PCE,1.9063610209576751
2017-03-01,Core PCE,1.678654624218396
2017-03-01,Cleveland median,2.244902011094993
2017-03-01,Dallas trimmed mean,1.8842997754703532
2017-04-01,Headline PCE,1.7674731868602862
2017-04-01,Core PCE,1.636821345944142
2017-04-01,Cleveland median,2.2024474008525345
2017-04-01,Dallas trimmed mean,1.8213079631287599
2017-05-01,Headline PCE,1.5577720497590377
2017-05-01,Core PCE,1.545521142810614
2017-05-01,Cleveland median,2.0866950948659593
2017-05-01,Dallas trimmed mean,1.7621883654801422
2017-06-01,Headline PCE,1.465547927790496
2017-06-01,Core PCE,1.5764438029800942
2017-06-01,Cleveland median,1.9549583646264068
2017-06-01,Dallas trimmed mean,1.6639626562352703
2017-07-01,Headline PCE,1.485631774826615
2017-07-01,Core PCE,1.50311075926885
2017-07-01,Cleveland median,1.9585022509953376
2017-07-01,Dallas trimmed mean,1.6812286497810902
2017-08-01,Headline PCE,1.5719087318108365
2017-08-01,Core PCE,1.4335937104241907
2017-08-01,Cleveland median,1.864560580146673
2017-08-01,Dallas trimmed mean,1.6215574261960057
2017-09-01,Headline PCE,1.757444307056133
2017-09-01,Core PCE,1.422587368719249
2017-09-01,Cleveland median,1.835982419754984
2017-09-01,Dallas trimmed mean,1.635681161116878
2017-10-01,Headline PCE,1.6820407007323013
2017-10-01,Core PCE,1.5410111053849391
2017-10-01,Cleveland median,1.7952332170841885
2017-10-01,Dallas trimmed mean,1.601274579556005
2017-11-01,Headline PCE,1.7937129048240195
2017-11-01,Core PCE,1.545376496136555
2017-11-01,Cleveland median,1.8470016161812595
2017-11-01,Dallas trimmed mean,1.6215156175929337
2017-12-01,Headline PCE,1.7664099484208293
2017-12-01,Core PCE,1.5768765133171883
2017-12-01,Cleveland median,1.900894428101239
2017-12-01,Dallas trimmed mean,1.6467474025194946
2018-01-01,Headline PCE,1.757649495731556
2018-01-01,Core PCE,1.6320370277204859
2018-01-01,Cleveland median,1.917616190855
2018-01-01,Dallas trimmed mean,1.680241427013172
2018-02-01,Headline PCE,1.8376076958608536
2018-02-01,Core PCE,1.6442181175359707
2018-02-01,Cleveland median,1.9422123112186256
2018-02-01,Dallas trimmed mean,1.729746524479367
2018-03-01,Headline PCE,1.9982920580700352
2018-03-01,Core PCE,1.9091831710527458
2018-03-01,Cleveland median,1.992249556987332
2018-03-01,Dallas trimmed mean,1.7757275847965985
2018-04-01,Headline PCE,2.0466282276259733
2018-04-01,Core PCE,1.8842192874261627
2018-04-01,Cleveland median,1.9867208693729452
2018-04-01,Dallas trimmed mean,1.7995742634780498
2018-05-01,Headline PCE,2.2662065367869673
2018-05-01,Core PCE,1.9809023776840462
2018-05-01,Cleveland median,2.029901708947989
2018-05-01,Dallas trimmed mean,1.792107383138088
2018-06-01,Headline PCE,2.268307840346395
2018-06-01,Core PCE,1.9362198184856396
2018-06-01,Cleveland median,2.122151584027023
2018-06-01,Dallas trimmed mean,1.8744931968113008
2018-07-01,Headline PCE,2.338607055900127
2018-07-01,Core PCE,1.9958004199579875
2018-07-01,Cleveland median,2.1459676516374344
2018-07-01,Dallas trimmed mean,1.894675571532673
2018-08-01,Headline PCE,2.180411288951987
2018-08-01,Core PCE,1.8957629996604055
2018-08-01,Cleveland median,2.1985026146745525
2018-08-01,Dallas trimmed mean,1.9550591099655463
2018-09-01,Headline PCE,2.0099601593625493
2018-09-01,Core PCE,1.9602952913008806
2018-09-01,Cleveland median,2.2175995851874575
2018-09-01,Dallas trimmed mean,1.9450221786566573
2018-10-01,Headline PCE,2.0530980493578994
2018-10-01,Core PCE,1.8709073900841702
2018-10-01,Cleveland median,2.2946414096672214
2018-10-01,Dallas trimmed mean,1.971716541168547
2018-11-01,Headline PCE,1.9418922274646206
2018-11-01,Core PCE,2.010245188242905
2018-11-01,Cleveland median,2.3099361915262477
2018-11-01,Dallas trimmed mean,1.9731579999658067
2018-12-01,Headline PCE,1.864690887811065
2018-12-01,Core PCE,2.038079914186099
2018-12-01,Cleveland median,2.3900577128009672
2018-12-01,Dallas trimmed mean,2.035063670092626
2019-01-01,Headline PCE,1.4318323303590006
2019-01-01,Core PCE,1.8444266238973483
2019-01-01,Cleveland median,2.3745807649896022
2019-01-01,Dallas trimmed mean,2.0133926594768923
2019-02-01,Headline PCE,1.4001735426362671
2019-02-01,Core PCE,1.7441056147354743
2019-02-01,Cleveland median,2.3263256730531907
2019-02-01,Dallas trimmed mean,1.9059825087521176
2019-03-01,Headline PCE,1.521807651392777
2019-03-01,Core PCE,1.616067995148839
2019-03-01,Cleveland median,2.375318544116965
2019-03-01,Dallas trimmed mean,1.9648183795126783
2019-04-01,Headline PCE,1.5663384627478791
2019-04-01,Core PCE,1.6367788035668553
2019-04-01,Cleveland median,2.41851981907044
2019-04-01,Dallas trimmed mean,2.002278097594896
2019-05-01,Headline PCE,1.4655536045359554
2019-05-01,Core PCE,1.5631754765179693
2019-05-01,Cleveland median,2.5857739841384557
2019-05-01,Dallas trimmed mean,2.121711665982005
2019-06-01,Headline PCE,1.42606513834302
2019-06-01,Core PCE,1.6569813098790576
2019-06-01,Cleveland median,2.5571748218303725
2019-06-01,Dallas trimmed mean,2.0352572966422287
2019-07-01,Headline PCE,1.4539295260287588
2019-07-01,Core PCE,1.639119267494067
2019-07-01,Cleveland median,2.525542369874742
2019-07-01,Dallas trimmed mean,1.9901146086071861
2019-08-01,Headline PCE,1.430416405760809
2019-08-01,Core PCE,1.7458045796737736
2019-08-01,Cleveland median,2.5945304293205
2019-08-01,Dallas trimmed mean,2.0190406540916683
2019-09-01,Headline PCE,1.2839539924622585
2019-09-01,Core PCE,1.6320140893302693
2019-09-01,Cleveland median,2.614611634941994
2019-09-01,Dallas trimmed mean,2.0371410714004696
2019-10-01,Headline PCE,1.2885618207514966
2019-10-01,Core PCE,1.623585956274539
2019-10-01,Cleveland median,2.5833271462615244
2019-10-01,Dallas trimmed mean,1.9659335199071677
2019-11-01,Headline PCE,1.3582773068303595
2019-11-01,Core PCE,1.49771831974725
2019-11-01,Cleveland median,2.5512454495655135
2019-11-01,Dallas trimmed mean,1.9624574304357054
2019-12-01,Headline PCE,1.5637627676458976
2019-12-01,Core PCE,1.544751058548698
2019-12-01,Cleveland median,2.4544633489387024
2019-12-01,Dallas trimmed mean,1.8964320710302758
2020-01-01,Headline PCE,1.794482113631048
2020-01-01,Core PCE,1.591328861670064
2020-01-01,Cleveland median,2.5338477807353996
2020-01-01,Dallas trimmed mean,1.886128748611739
2020-02-01,Headline PCE,1.689097203314006
2020-02-01,Core PCE,1.6976972310441596
2020-02-01,Cleveland median,2.587737814411682
2020-02-01,Dallas trimmed mean,1.9580150272764882
2020-03-01,Headline PCE,1.1662090444265516
2020-03-01,Core PCE,1.527295309437406
2020-03-01,Cleveland median,2.5719894661222895
2020-03-01,Dallas trimmed mean,1.9376349871206315
2020-04-01,Headline PCE,0.46246130030959876
2020-04-01,Core PCE,0.9954970222243844
2020-04-01,Cleveland median,2.53089201356336
2020-04-01,Dallas trimmed mean,1.8933212059683058
2020-05-01,Headline PCE,0.4901629042393836
2020-05-01,Core PCE,0.9973783749794336
2020-05-01,Cleveland median,2.3882050912564807
2020-05-01,Dallas trimmed mean,1.7822629647400845
2020-06-01,Headline PCE,0.759537706312102
2020-06-01,Core PCE,0.9704519119351005
2020-06-01,Cleveland median,2.448014601954455
2020-06-01,Dallas trimmed mean,1.867960052519308
2020-07-01,Headline PCE,0.9225840072571572
2020-07-01,Core PCE,1.2143366963097293
2020-07-01,Cleveland median,2.4471595352778053
2020-07-01,Dallas trimmed mean,1.8917944948195924
2020-08-01,Headline PCE,1.157519050834395
2020-08-01,Core PCE,1.393103846931993
2020-08-01,Cleveland median,2.4296123131523473
2020-08-01,Dallas trimmed mean,1.9273163469954397
2020-09-01,Headline PCE,1.2763537157895826
2020-09-01,Core PCE,1.4796915464076363
2020-09-01,Cleveland median,2.397225207877966
2020-09-01,Dallas trimmed mean,1.9506610280443084
2020-10-01,Headline PCE,1.1874861668446925
2020-10-01,Core PCE,1.4217326104510164
2020-10-01,Cleveland median,2.301927088073711
2020-10-01,Dallas trimmed mean,1.9484243915323702
2020-11-01,Headline PCE,1.1862647081442645
2020-11-01,Core PCE,1.453521884486804
2020-11-01,Cleveland median,2.292829666089503
2020-11-01,Dallas trimmed mean,1.9023525883163472
2020-12-01,Headline PCE,1.3345221317840696
2020-12-01,Core PCE,1.5087900922144968
2020-12-01,Cleveland median,2.1979656707074042
2020-12-01,Dallas trimmed mean,1.8398790237511804
2021-01-01,Headline PCE,1.5857976839889005
2021-01-01,Core PCE,1.697493947773836
2021-01-01,Cleveland median,2.0898900826784654
2021-01-01,Dallas trimmed mean,1.8270375627448914
2021-02-01,Headline PCE,1.8427318715155963
2021-02-01,Core PCE,1.709467009196743
2021-02-01,Cleveland median,1.9613567438388628
2021-02-01,Dallas trimmed mean,1.8001706876896435
2021-03-01,Headline PCE,2.669006722866385
2021-03-01,Core PCE,2.199136019573359
2021-03-01,Cleveland median,1.9864230677623738
2021-03-01,Dallas trimmed mean,1.8139914781176714
2021-04-01,Headline PCE,3.6402858298503418
2021-04-01,Core PCE,3.1306032044336547
2021-04-01,Cleveland median,2.0576545219754365
2021-04-01,Dallas trimmed mean,1.8734650733017872
2021-05-01,Headline PCE,4.072463489253636
2021-05-01,Core PCE,3.5411199019175825
2021-05-01,Cleveland median,2.1040826410797138
2021-05-01,Dallas trimmed mean,1.956833732053397
2021-06-01,Headline PCE,4.3061283207058665
2021-06-01,Core PCE,3.8617128102137457
2021-06-01,Cleveland median,2.1614919101767214
2021-06-01,Dallas trimmed mean,2.0261648092063496
2021-07-01,Headline PCE,4.473216164011546
2021-07-01,Core PCE,3.9271181756673172
2021-07-01,Cleveland median,2.2649260830294367
2021-07-01,Dallas trimmed mean,2.062626870446067
2021-08-01,Headline PCE,4.580909697720983
2021-08-01,Core PCE,3.95845804471557
2021-08-01,Cleveland median,2.326459803951252
2021-08-01,Dallas trimmed mean,2.091805737698735
2021-09-01,Headline PCE,4.737428253233958
2021-09-01,Core PCE,4.013850678303783
2021-09-01,Cleveland median,2.4485269163647416
2021-09-01,Dallas trimmed mean,2.171144375905243
2021-10-01,Headline PCE,5.336135652537791
2021-10-01,Core PCE,4.436672448273569
2021-10-01,Cleveland median,2.753138613763923
2021-10-01,Dallas trimmed mean,2.425443879122028
2021-11-01,Headline PCE,5.930190579338387
2021-11-01,Core PCE,4.890866909710695
2021-11-01,Cleveland median,3.025321959311995
2021-11-01,Dallas trimmed mean,2.681847216766741
2021-12-01,Headline PCE,6.141969176624201
2021-12-01,Core PCE,5.2145501246506
2021-12-01,Cleveland median,3.3813802688049037
2021-12-01,Dallas trimmed mean,2.946134017632332
2022-01-01,Headline PCE,6.272433512016363
2022-01-01,Core PCE,5.358436597322182
2022-01-01,Cleveland median,3.6327966753850944
2022-01-01,Dallas trimmed mean,3.207167417767181
2022-02-01,Headline PCE,6.545539906103286
2022-02-01,Core PCE,5.602764293293035
2022-02-01,Cleveland median,4.088035797044128
2022-02-01,Dallas trimmed mean,3.5951536508522395
2022-03-01,Headline PCE,6.926410970164582
2022-03-01,Core PCE,5.593221924008489
2022-03-01,Cleveland median,4.303370617652405
2022-03-01,Dallas trimmed mean,3.7771688210768843
2022-04-01,Headline PCE,6.684755338326312
2022-04-01,Core PCE,5.3450231503002925
2022-04-01,Cleveland median,4.361049098565033
2022-04-01,Dallas trimmed mean,3.8630237801266105
2022-05-01,Headline PCE,6.794545874740024
2022-05-01,Core PCE,5.184136763522318
2022-05-01,Cleveland median,4.607483590156164
2022-05-01,Dallas trimmed mean,3.916858132595607
2022-06-01,Headline PCE,7.243471864656129
2022-06-01,Core PCE,5.315691095089477
2022-06-01,Cleveland median,4.915974164495012
2022-06-01,Dallas trimmed mean,4.160475780153234
2022-07-01,Headline PCE,6.7502013619389345
2022-07-01,Core PCE,5.1073740578407865
2022-07-01,Cleveland median,5.3981978873842
2022-07-01,Dallas trimmed mean,4.600433545865769
2022-08-01,Headline PCE,6.639677589948391
2022-08-01,Core PCE,5.362447330658341
2022-08-01,Cleveland median,5.550821846120641
